theta,phi,alpha,t,gD,J_tot,J_rho_exp,eta,comm_max,I3_minus,P_pair,N_pair_sum,N_tri_geom,N_tri_min
0.25482066597841013,0.08267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508777,0.35337325282117565,0.19852804042727726,0.1920809982018898
0.25482066597841013,0.16534698176788384,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.25482066597841013,0.24802047265182575,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508766,0.3533732528211757,0.19852804042727726,0.19208099820188992
0.25482066597841013,0.3306939635357677,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
0.25482066597841013,0.4133674544197096,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508766,0.3533732528211756,0.19852804042727729,0.19208099820189
0.25482066597841013,0.4960409453036515,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508766,0.3533732528211757,0.19852804042727726,0.19208099820188992
0.25482066597841013,0.5787144361875934,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.25482066597841013,0.6613879270715354,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508768,0.3533732528211756,0.19852804042727737,0.19208099820188998
0.25482066597841013,0.7440614179554773,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.25482066597841013,0.8267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508777,0.35337325282117565,0.19852804042727726,0.1920809982018898
0.25482066597841013,0.9094083997233612,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508766,0.3533732528211757,0.19852804042727726,0.19208099820188992
0.25482066597841013,0.992081890607303,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508777,0.35337325282117565,0.19852804042727726,0.1920809982018898
0.25482066597841013,1.074755381491245,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508777,0.35337325282117565,0.19852804042727726,0.1920809982018898
0.25482066597841013,1.1574288723751869,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.25482066597841013,1.2401023632591288,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.25482066597841013,1.3227758541430708,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
0.25482066597841013,1.4054493450270127,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.25482066597841013,1.4881228359109546,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.25482066597841013,1.5707963267948966,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508763,0.3533732528211755,0.19852804042727734,0.19208099820189004
0.3322309989676152,0.0,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.3322309989676152,0.08267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.3322309989676152,0.16534698176788384,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.3322309989676152,0.24802047265182575,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.742488821950877,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.3322309989676152,0.3306939635357677,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.3322309989676152,0.4133674544197096,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.3322309989676152,0.4960409453036515,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.3322309989676152,0.5787144361875934,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.3322309989676152,0.6613879270715354,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.3322309989676152,0.7440614179554773,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.3322309989676152,0.8267349088394192,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.3322309989676152,0.9094083997233612,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.3322309989676152,0.992081890607303,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.3322309989676152,1.074755381491245,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.3322309989676152,1.1574288723751869,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.3322309989676152,1.2401023632591288,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.3322309989676152,1.3227758541430708,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.742488821950877,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.3322309989676152,1.4054493450270127,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.3322309989676152,1.4881228359109546,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.3322309989676152,1.5707963267948966,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,0.0,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,0.08267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,0.16534698176788384,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508766,0.3533732528211756,0.19852804042727729,0.19208099820189
0.4096413319568203,0.24802047265182575,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.4096413319568203,0.3306939635357677,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,0.4133674544197096,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.4096413319568203,0.4960409453036515,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.4096413319568203,0.5787144361875934,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,0.6613879270715354,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.4096413319568203,0.7440614179554773,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508766,0.3533732528211756,0.19852804042727729,0.19208099820189
0.4096413319568203,0.8267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.4096413319568203,0.9094083997233612,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,0.992081890607303,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.4096413319568203,1.074755381491245,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,1.1574288723751869,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.4096413319568203,1.2401023632591288,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,1.3227758541430708,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188987
0.4096413319568203,1.4054493450270127,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.4096413319568203,1.4881228359109546,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508777,0.35337325282117565,0.19852804042727726,0.1920809982018898
0.4096413319568203,1.5707963267948966,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
0.48705166494602536,0.0,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508772,0.3533732528211757,0.1985280404272773,0.19208099820188987
0.48705166494602536,0.08267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.48705166494602536,0.16534698176788384,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.48705166494602536,0.24802047265182575,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
0.48705166494602536,0.3306939635357677,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188987
0.48705166494602536,0.4133674544197096,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508774,0.3533732528211757,0.1985280404272773,0.19208099820188998
0.48705166494602536,0.4960409453036515,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.48705166494602536,0.5787144361875934,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.48705166494602536,0.6613879270715354,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.48705166494602536,0.7440614179554773,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.48705166494602536,0.8267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.48705166494602536,0.9094083997233612,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.48705166494602536,0.992081890607303,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.48705166494602536,1.074755381491245,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.48705166494602536,1.1574288723751869,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.48705166494602536,1.2401023632591288,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.48705166494602536,1.3227758541430708,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.48705166494602536,1.4054493450270127,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.48705166494602536,1.4881228359109546,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,2.070132863154576e-16,0.742488821950876,0.3533732528211757,0.1985280404272773,0.19208099820188998
0.48705166494602536,1.5707963267948966,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.5644619979352304,0.0,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.5644619979352304,0.08267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.5644619979352304,0.16534698176788384,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,0.24802047265182575,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
0.5644619979352304,0.3306939635357677,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,0.4133674544197096,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,0.4960409453036515,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508775,0.3533732528211755,0.19852804042727729,0.1920809982018901
0.5644619979352304,0.5787144361875934,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.5644619979352304,0.6613879270715354,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,0.7440614179554773,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,0.8267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.5644619979352304,0.9094083997233612,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,0.992081890607303,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,1.074755381491245,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.742488821950877,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.5644619979352304,1.1574288723751869,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.5644619979352304,1.2401023632591288,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,1.3227758541430708,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,0.0,0.7424888219508773,0.3533732528211755,0.19852804042727729,0.19208099820188992
0.5644619979352304,1.4054493450270127,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.5644619979352304,1.4881228359109546,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.5644619979352304,1.5707963267948966,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.6418723309244355,0.0,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.6418723309244355,0.08267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
0.6418723309244355,0.16534698176788384,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.6418723309244355,0.24802047265182575,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727726,0.1920809982018899
0.6418723309244355,0.3306939635357677,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.6418723309244355,0.4133674544197096,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.6418723309244355,0.4960409453036515,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508766,0.3533732528211756,0.19852804042727729,0.19208099820189
0.6418723309244355,0.5787144361875934,0.0,0.1,0.2,3.552713678800501e-15,1.2560739669470201e-15,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.6418723309244355,0.6613879270715354,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.6418723309244355,0.7440614179554773,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508771,0.3533732528211757,0.19852804042727723,0.19208099820188979
0.6418723309244355,0.8267349088394192,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.6418723309244355,0.9094083997233612,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211756,0.19852804042727737,0.19208099820188998
0.6418723309244355,0.992081890607303,0.0,0.1,0.2,0.0,0.0,,0.0,5.551115123125783e-17,0.7424888219508768,0.3533732528211757,0.19852804042727726,0.1920809982018898
0.6418723309244355,1.074755381491245,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508771,0.3533732528211757,0.19852804042727723,0.19208099820188979
0.6418723309244355,1.1574288723751869,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.19852804042727734,0.19208099820188998
0.6418723309244355,1.2401023632591288,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188984
0.6418723309244355,1.3227758541430708,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.6418723309244355,1.4054493450270127,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.7424888219508765,0.3533732528211756,0.1985280404272773,0.19208099820188998
0.6418723309244355,1.4881228359109546,0.0,0.1,0.2,0.0,0.0,,0.0,1.1102230246251565e-16,0.7424888219508765,0.3533732528211757,0.19852804042727729,0.1920809982018899
