t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
0.05,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.3335804157494368,0.33555508598614675,-0.10004064188121298,-0.5204228719220118,-0.5127680719495192,0.4571222327094101,0.001803934596002828,0.0004252741045839472,2.2119365552471064e-15,17.487037648106664,0
0.075,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.35551902982381883,0.34345060714450104,-0.03324248030600881,-0.5296106627498488,-0.6173515003326501,0.5006383713874633,0.004296856615048945,0.0010176808839471143,2.2119365552471064e-15,17.487037648106664,0
0.1,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.41471475089308507,0.40139734856879605,0.05664225638584733,-0.5518806263709879,-0.6952835763381386,0.5503376195320806,0.007585784695905508,0.0019387559221990093,2.2119365552471064e-15,17.487037648106664,0
0.125,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.507283471414755,0.5131842989417953,0.15976709048427395,-0.5930485132746559,-0.7636335148413635,0.6103265471983041,0.011694941641147556,0.003479534905429429,2.2119365552471064e-15,17.487037648106664,0
0.15,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.6289349155291789,0.6693388355239799,0.3128562840092851,-0.6144643434456293,-0.7879870184480356,0.6203672609304817,0.01700201292707229,0.006736085979428064,2.2119365552471064e-15,17.487037648106664,0
0.1625,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.6730139546843894,0.7419386662811488,0.39304452599535694,-0.6131272155852604,-0.7843299531673164,0.5902509796941855,0.02248144399755116,0.00958120118199165,2.2119365552471064e-15,17.487037648106664,0
0.175,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.7047776788740715,0.799902827715984,0.4647918762409404,-0.6128271173185109,-0.7789614934330009,0.5509928380791006,0.029056654940270293,0.01353940515196353,2.2119365552471064e-15,17.487037648106664,0
0.1875,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.7190085034288527,0.8351578233330135,0.5251906862884625,-0.6162378377940955,-0.7678184063011638,0.5037585868715225,0.040061455026331454,0.018507619063344645,2.2119365552471064e-15,17.487037648106664,0
0.2,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.7246005391855745,0.8539535322818268,0.5687891127773258,-0.6332263802841045,-0.7363294738340528,0.45803024242163637,0.05340353029513837,0.024184698976310634,2.2119365552471064e-15,17.487037648106664,0
0.2125,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.7260344871582993,0.8599565552145096,0.5974899028378255,-0.664938978887606,-0.6922495777900705,0.41340560277190064,0.06632961710597984,0.030358712510036592,2.2119365552471064e-15,17.487037648106664,0
0.225,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.7265937909946166,0.8584247807550996,0.6149726626917575,-0.7075389688053215,-0.6386403552175296,0.37010421879117494,0.07859687917101457,0.03686370526699764,2.2119365552471064e-15,17.487037648106664,0
0.2375,8,144,1,1,1000,broad_xyz,21.99112410904393,False,0.7256424549714281,0.8509076513491188,0.6228669091272528,-0.7566355206009439,-0.5820342456257116,0.3256493061090556,0.0896792976799799,0.04371102512414757,2.2119365552471064e-15,17.487037648106664,0
